tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
"""We have got to stand for our #Constitution We have to stand for our laws If we don't do it now we may not have it in 18 months This #WhiteHouse now believes they can do anything."" Ref #WilliamBarr vs #Congress #TrumpPutinAlliance #ConstitutionalCrisis #AMJoy",MrsCMitch,"['Constitution', 'WhiteHouse', 'WilliamBarr', 'Congress', 'TrumpPutinAlliance', 'ConstitutionalCrisis', 'AMJoy']",2019-05-04,Sat,1124695299501502464,2,0.0,0.0
Dedicate to Al Sanghees.. Not times now or Republic.. See the poll result of One of the famous International Media. #ArmySeMaafiMaangoModi #LokSabhaElections2019 #Congress,fasalv8,"['ArmySeMaafiMaangoModi', 'LokSabhaElections2019', 'Congress']",2019-05-04,Sat,1124695245537644545,0,0.0,0.25
Based on the #Mueller report Stephen Binhak a former member of Ken Starr's #Whitewater team says there's enough evidence of impeachable conduct for #Congress to launch proceedings against,negotiamini,"['Mueller', 'Whitewater', 'Congress']",2019-05-04,Sat,1124695098430767106,1,0.0,0.0
What about #Congress family sponsored genocide of Sikhs all over India and bomb blasts in several or almost all the big cities by your favourites which claimed several life's These were peaceful days #CongressNeverAgain #CongressMuktBharat #ModiHiAayega #BJPWinningAmethi,grabandbite,"['Congress', 'CongressNeverAgain', 'CongressMuktBharat', 'ModiHiAayega', 'BJPWinningAmethi']",2019-05-04,Sat,1124695007875612672,1,0.0,0.0625
#EqualPay4EqualWork #Congress 🇺🇸 You got to love this one folks Maybe $15 an hour is too much LOL,thro_e,"['EqualPay4EqualWork', 'Congress']",2019-05-04,Sat,1124695004046401537,24,21.0,0.65
"Respect existence or expect resistance ""Congress has the power to save #ERS and #NIFA from banishment from the nation’s capital We urge every Member of #Congress to unite and stand strong against this move""",SwankeySwann,"['ERS', 'NIFA', 'Congress']",2019-05-04,Sat,1124694634360397825,0,0.0,0.4333333333333333
Classless #Chickenman is a dick Wonder what children think #nannystate stunt Want2aspire to kids No looks #meanspirited and not at all professional #Pelosi clearly has lost control &amp;old #bugeyes doesn’t care #Congress at all time low on her watch #Ugly!,MOutpost,"['Chickenman', 'nannystate', 'meanspirited', 'Pelosi', 'bugeyes', 'Congress', 'Ugly']",2019-05-04,Sat,1124693381597343745,0,0.0,-0.16875
Today i toured in different villages of my constituency campaigning for Sher Singh Ghubaya #Congress Candidate from #Ferozepur along with Block Congress Presidents Varinder Ghubaya and other senior Congress leaders of #GuruHarSahai,iranasodhi,"['Congress', 'Ferozepur', 'GuruHarSahai']",2019-05-04,Sat,1124693344926535682,20,9.0,-0.0625
#Barr lied to #Congress and the American people it's time to #impeach via #BarrCoverUp #BarrLied #BarrHearing,WayneMWilliams,"['Barr', 'Congress', 'impeach', 'BarrCoverUp', 'BarrLied', 'BarrHearing']",2019-05-04,Sat,1124692919477096451,1,1.0,0.0
We used to be the envy of the civilized world with our decorum Now foreigners laugh at the joke that #congress and #judiciary has become They know you only go to jail if you’re on the right,Kmanaman3,"['congress', 'judiciary']",2019-05-04,Sat,1124692845678538754,0,0.0,0.17714285714285713
Hes admitted right here he paid no taxes n this #dc deal right here #GOP #Democrats #Congress #House #God #WorldPressFreedomDay #WarCountry,shelterhat,"['dc', 'GOP', 'Democrats', 'Congress', 'House', 'God', 'WorldPressFreedomDay', 'WarCountry']",2019-05-04,Sat,1124692176015962112,0,0.0,0.2857142857142857
"""This administration is a totally corrupt and criminal enterprise now. Ref #WilliamBarr vs #Congress #AttorneyGeneralBillBarr #TrumpRussiaCollusion #TrumpPutinAlliance #Democracy #MuellerReport #Resistance #AMJoy",MrsCMitch,"['WilliamBarr', 'Congress', 'AttorneyGeneralBillBarr', 'TrumpRussiaCollusion', 'TrumpPutinAlliance', 'Democracy', 'MuellerReport', 'Resistance', 'AMJoy']",2019-05-04,Sat,1124691905927950336,2,0.0,-0.45
on we are a nation under a criminal administration so True we are in a #DemocracyCrisis Trump believes Putin is his boss not #Congress #BarrBelongsBehindBars #CriminalMinds #GuiltyGOP,ActivateActivsm,"['DemocracyCrisis', 'Congress', 'BarrBelongsBehindBars', 'CriminalMinds', 'GuiltyGOP']",2019-05-04,Sat,1124691900483678209,0,0.0,-0.025000000000000026
Plz reply #Congress #CongressNeverAgain #RahulCitizenship #RightToTruth _Surya _IK _hindu,manoharik2,"['Congress', 'CongressNeverAgain', 'RahulCitizenship', 'RightToTruth']",2019-05-04,Sat,1124691793793044481,1,0.0,0.0
#Congress stop being pansies,CarboRaider,['Congress'],2019-05-04,Sat,1124691442297741312,0,0.0,0.0
Hey #Congress we worship snakes but you guys handle them. You see the difference.,SnehaPrakaash,['Congress'],2019-05-04,Sat,1124691378993106944,2,0.0,0.0
#AdamSchiff If all #politicians in #Congress were as corrupt as has proven not to be this country would be running smoothly and reaching heights our forefathers never imagined God Bless President Donald Trump and AG William Barr!,Librty1776,"['AdamSchiff', 'politicians', 'Congress']",2019-05-04,Sat,1124691166346113025,0,0.0,0.0
Totally intuitively just thought that is exactly what they were doing .. then I read this .. Trump believes Putin to be boss not #Congress our #DemocracyCrisis,ActivateActivsm,"['Congress', 'DemocracyCrisis']",2019-05-04,Sat,1124690919117160448,1,1.0,0.125
The question on everyone’s mind His snubs #Congress while #trump kisses up to #Putin,LindaMNoonan,"['Congress', 'trump', 'Putin']",2019-05-04,Sat,1124690232069238784,0,0.0,0.0
"People warning to #Politicians : If you work well we will receive you with #BJP If you listen ppl problems a little will receive you with #Congress symbol If you listen still less by AAP symbol, If you don’t listen at all then by CPM symbol.....",sunilkapoor8,"['Politicians', 'BJP', 'Congress']",2019-05-04,Sat,1124689369179103232,3,2.0,-0.17708333333333331
It’s obvious that Trump believes Putin is his boss not #Congress of USA he believes in lies for justice of self not the Institutions of Law &amp Justice believes he is an Authoritarian leader not the President of a Democracy of United States #UnconstitutionalGOP #ImpeachTrump,ActivateActivsm,"['Congress', 'UnconstitutionalGOP', 'ImpeachTrump']",2019-05-04,Sat,1124688805867544576,0,0.0,0.0
WE UNDERSTAND Lots of “WASTEFUL Spending There is plenty of money that’s being #wasted on unnecessary #programs without adding to the DEBT #CONGRESS “NEEDS TO FIGURE IT OUT” AND #BALANCE THE DAME #BUDGET Until that is done U SHOULDN’T SIGN,sandyb1960,"['wasted', 'programs', 'CONGRESS', 'BALANCE', 'BUDGET']",2019-05-04,Sat,1124688449091637249,0,0.0,-0.30000000000000004
"People work their pay plans in the real world Put #congress on a #payforperformance plan #voters can no longer be trusted to put qualified folks in office e.g Rep's,Dem's &amp Ind's are #guilty.",Bub1957,"['congress', 'payforperformance', 'voters', 'guilty']",2019-05-04,Sat,1124688233340776448,0,0.0,-0.15
Fifth phase of polls Will Cong succeed in retaining its bastion? #RAHULGANDHI #SoniaGandhi #Congress #BJP #UttarPradesh #Dhaurarha #Barabanki #Faizabad #SmritiIrani,pennewstweet,"['RAHULGANDHI', 'SoniaGandhi', 'Congress', 'BJP', 'UttarPradesh', 'Dhaurarha', 'Barabanki', 'Faizabad', 'SmritiIrani']",2019-05-04,Sat,1124688130399850498,1,0.0,0.0
Case 1: EC gives clean chit to PM Modi for his speech on April 21 in Gujarat's Patan EC is Biased Case 2: EC gives extension to 48 hour notice given to #RahulGandhi so that #Congress can explain his stupidity. EC is Neutral #LokSabhaElections2019,RanjitSMand,"['RahulGandhi', 'Congress', 'LokSabhaElections2019']",2019-05-04,Sat,1124687711388950530,0,0.0,-0.11666666666666665
Chor party and the chor members of #Congress .. can only teach you looting ... #CongressNeverAgain #RahulGandhiChorHai #CongressMuktBharat,us5angle,"['Congress', 'CongressNeverAgain', 'RahulGandhiChorHai', 'CongressMuktBharat']",2019-05-04,Sat,1124687649497853952,0,0.0,0.0
Who is this woman and why did she electrify the Billboard Awards #Music #faith #Congress #Jesus,mtapscott,"['Music', 'faith', 'Congress', 'Jesus']",2019-05-04,Sat,1124687625393061888,0,0.0,0.0
#Congress #strikeback with #SurgicalStrikes ranging to six in numbers during UPA'S tenure. sir proof please #BJP,AnshulKhanna9,"['Congress', 'strikeback', 'SurgicalStrikes', 'BJP']",2019-05-04,Sat,1124687101818130432,0,0.0,0.0
#congress has #TripleTalaq mindset #shashitharoor to save #alimony did he,naashonomics,"['congress', 'TripleTalaq', 'shashitharoor', 'alimony']",2019-05-04,Sat,1124686558525714432,0,0.0,0.0
Another setback to #AAP in Punjab MLA joins #Congress,thenglishpost,"['AAP', 'Congress']",2019-05-04,Sat,1124686427944411140,1,1.0,0.0
Future is here #LokSabhaElections2019 #AAP #AapKiAdalat #BJP #congress,SandeepRokde,"['LokSabhaElections2019', 'AAP', 'AapKiAdalat', 'BJP', 'congress']",2019-05-04,Sat,1124686399490236418,4,1.0,0.0
#Congress continues to distribute #NYAYforms and collect crucial details in #MP and #Jharkhand #OurVoice #WeRIndia,werindia,"['Congress', 'NYAYforms', 'MP', 'Jharkhand', 'OurVoice', 'WeRIndia']",2019-05-04,Sat,1124686376476336129,0,0.0,0.0
Checked out “Knock Down the House on a series of vignettes of the women who ran for #Congress It painted moving and emotional portraits about why they entered politics,Springs2Mind,['Congress'],2019-05-04,Sat,1124685095653269504,1,0.0,-0.07777777777777779
Trade Fairs and Events in #Monaco #Monaco #Congress #Datacloud #Event #Exhibition #Exporooms #Fair #Luxepack #Yachtshow,ExpoRooms,"['Monaco', 'Monaco', 'Congress', 'Datacloud', 'Event', 'Exhibition', 'Exporooms', 'Fair', 'Luxepack', 'Yachtshow']",2019-05-04,Sat,1124684977579397121,0,0.0,0.7
Pick of the Day #PJKurien #DCC #RahulGandhi #RahulSpeech #Translation #KPCC #RameshChennithala #MullpMullappallyRamachandran #OommenChandy #CPM #PinarayiVijayan #EPJayarajan #Congress,pennewstweet,"['PJKurien', 'DCC', 'RahulGandhi', 'RahulSpeech', 'Translation', 'KPCC', 'RameshChennithala', 'MullpMullappallyRamachandran', 'OommenChandy', 'CPM', 'PinarayiVijayan', 'EPJayarajan', 'Congress']",2019-05-04,Sat,1124684879432564739,0,0.0,0.0
maam ji thnx for being in my Village Phallar Nice to see u here Tuhadi Soch nu Salaam Big #Support to #Congress #Warring Family,RespectBigB,"['Support', 'Congress', 'Warring']",2019-05-04,Sat,1124684292922040320,0,0.0,0.3
"Two former chiefs ,who handled the #IndianArmy in the #UPA era have unequivocally said that #ManmohanSingh has lied &amp that the #Congress govt did not approve any #SurgicalStrikes . #CongressNeverAgain",Aryanwarlord,"['IndianArmy', 'UPA', 'ManmohanSingh', 'Congress', 'SurgicalStrikes', 'CongressNeverAgain']",2019-05-04,Sat,1124684111178752001,7,4.0,0.0
Representative Omar plays the victim card again this time in response to disagreeing with her #Venezuela #victimcard #getoverit #Congress,closetconser,"['Venezuela', 'victimcard', 'getoverit', 'Congress']",2019-05-04,Sat,1124684080510009344,0,1.0,-0.07500000000000001
#Congress is solely responsible for spoiling the very fabric of #Hinduism,abhinavkr,"['Congress', 'Hinduism']",2019-05-04,Sat,1124684049371389952,0,0.0,0.2
'SWEET JAILCELL OF THINE' #HillaryClinton #Barr #UnfinishedDOJBusiness #POTUS #GOP #Congress,AllergicToCNN,"['HillaryClinton', 'Barr', 'UnfinishedDOJBusiness', 'POTUS', 'GOP', 'Congress']",2019-05-04,Sat,1124683795951751169,0,0.0,0.35
Is the going to do anything because #GOP and #Trump are sure doing a fucking lot Including LETTING #Russia hack 2020 Lying to #Congress Ignoring #Subpoenas making up crimes against the FBI etc DO SOMETHING #ImpeachBarrNow #SubpoenaMcgahn #MuellerReport,bobcatt333,"['GOP', 'Trump', 'Russia', 'Congress', 'Subpoenas', 'ImpeachBarrNow', 'SubpoenaMcgahn', 'MuellerReport']",2019-05-04,Sat,1124683749189251073,0,0.0,-0.04999999999999999
"_rathee Let's agree that 6 strikes/operations/ultra strikes took place during #congress rule &amp #BJP made went public only for votes.. Then why is Congress making past 6 strikes public ""now"".. What are ""they trying to get out of it oranges?",SK171999,"['congress', 'BJP']",2019-05-04,Sat,1124683189664899072,1,0.0,-0.0625
Tlaib is stating she is NOT American Then what the heck is she doing in #Congress Do we allow non citizens to run our country How preverse is that?,CatholicLady10,['Congress'],2019-05-04,Sat,1124682899905638401,0,0.0,0.0
"still finds some takers as the ""party of the poor"" but seems comfortably ahead. #Rajasthan #LokSabhaElections2019 #FifthPhase #BJP #Congress #Churu",AsiavilleNews,"['Rajasthan', 'LokSabhaElections2019', 'FifthPhase', 'BJP', 'Congress', 'Churu']",2019-05-04,Sat,1124682592173740032,0,0.0,0.0
#NYAY will help #Congress win says,UttarandhraNow,"['NYAY', 'Congress']",2019-05-05,Sun,1124904199001493511,0,0.0,0.8
"Look at the arrogance with which the #Congress ministers speak and the ""neutral media just standby and swallow it Vote wisely",I_am_Vedvrat,['Congress'],2019-05-05,Sun,1124903684188459008,0,0.0,0.7
#LOL interview with self declared president of a #VoteKatwa #वोट_कटव party #Congress must be interviewed by one of the #FakeFamily slaves More entertainment Why not telecast interview #CongressNeverAgain #CongressMuktBharat,grabandbite,"['LOL', 'VoteKatwa', 'व', 'Congress', 'FakeFamily', 'CongressNeverAgain', 'CongressMuktBharat']",2019-05-05,Sun,1124903447789166592,0,0.0,0.65
deceived by devil disguised as Angel Of Light #Congress,ArtBulla,['Congress'],2019-05-05,Sun,1124903388020273153,0,0.0,0.4
"#BJP #NarendraModi #Congress #electioncommission horrid comments like these sums up country’s class “Your Father's Life Ended As 'Corrupt No 1'"" PM Modi To Rahul Gandhi",soumiks,"['BJP', 'NarendraModi', 'Congress', 'electioncommission']",2019-05-05,Sun,1124903297821827072,0,0.0,-0.5
#BorderWall Thousands of #Migrants from around the world are invading the USA and #Congress is doing nothing about it The #cartels have a choke hold on the USA,bffy,"['BorderWall', 'Migrants', 'Congress', 'cartels']",2019-05-05,Sun,1124903263017390081,0,0.0,0.0
#BREAKING ‘Congress Will Pay Heavy Price’ Mayawati Warns After BSP Candidate Jumps Ship #LokSabhaElections2019 #Mayawati #Congress,NewsWorldIN,"['BREAKING', 'LokSabhaElections2019', 'Mayawati', 'Congress']",2019-05-05,Sun,1124903214405406720,0,0.0,-0.2
Vote For Rahul Next PM of India for #Congress,OsamaBeaster,['Congress'],2019-05-05,Sun,1124902310998618114,0,0.0,0.0
Maybe you should ALSO make sure to speak out AGAINST for the hatred she continues to show against #America and #AmericanCitizens and she continiues to serve as a #USRepresentative in #Congress??,SWFLRescueSanct,"['America', 'AmericanCitizens', 'USRepresentative', 'Congress']",2019-05-05,Sun,1124902186075480064,0,0.0,0.5
_rathee On 23 may he will start this He has said this in parliament म अपन मर्याद मे राह य स क ले ाच है basically he has a very low mentalety But its good it reflects his upbringing.#ModiNeverAgain #Congress #lucknow #Delhi #Uttarpradesh,nishantandrews,"['ModiNeverAgain', 'Congress', 'lucknow', 'Delhi', 'Uttarpradesh']",2019-05-05,Sun,1124901543390601216,0,0.0,0.35
#Tum_Jaise_Chutiyo_Ka_Sahara_Hai_Dosto #Congress #Bjp #Modi #stephcurry goes for a #drunk,Pavitra82178370,"['Tum_Jaise_Chutiyo_Ka_Sahara_Hai_Dosto', 'Congress', 'Bjp', 'Modi', 'stephcurry', 'drunk']",2019-05-05,Sun,1124901334270898176,0,0.0,-0.5
“Your father’s life ended as “Bhrashtachari No 1” Modi attacks RaGa #Corruption #Modi #RahulGandhi #Bofors #RajivGandhi #rafalechorchowkidar #LokSabhaElections2019 #BJP #Congress,newstrackmedia,"['Corruption', 'Modi', 'RahulGandhi', 'Bofors', 'RajivGandhi', 'rafalechorchowkidar', 'LokSabhaElections2019', 'BJP', 'Congress']",2019-05-05,Sun,1124908666799493120,0,0.0,0.0
#MPTC #ZPTC #Congress Party Campaign in My Village.... #Yenkepally #Moinabad #Rangareddy #CongressAgain #BringbackCongress,mallesh_yengani,"['MPTC', 'ZPTC', 'Congress', 'Yenkepally', 'Moinabad', 'Rangareddy', 'CongressAgain', 'BringbackCongress']",2019-05-05,Sun,1124908128128995328,0,0.0,0.0
Sir They have worked hard to recruit their people those belong #RSS In last 25 years well if you can’t beat strong party like #Congress so join it for defeating. वाक आ समझत हैं समस्य क्य है ज औ ज क समझत हु २ म क बा क़द उठान हैं।,chetanverma0013,"['RSS', 'Congress']",2019-05-05,Sun,1124908022361280513,0,0.0,0.0472222222222222
The person whom I thought in is not a corrupt one also owns a company He did earn huge amount of money during 15 years of #congress tenure Any explaination ?#CongressMuktBharat #congresschorhai #AyegaToModiHi #ModiOnceMore #BJP4India #ModiOnceMore,abhiraiforu,"['congress', 'CongressMuktBharat', 'congresschorhai', 'AyegaToModiHi', 'ModiOnceMore', 'BJP4India', 'ModiOnceMore']",2019-05-05,Sun,1124908021199433728,0,0.0,0.3250000000000001
Rahul Gandhi links with Scamsters exposed #CongressNeverAgain #Congress #CongressMuktBharat #CongressMuktBharat #BJP #BJP4India #BJPMission2019,sudipto88,"['CongressNeverAgain', 'Congress', 'CongressMuktBharat', 'CongressMuktBharat', 'BJP', 'BJP4India', 'BJPMission2019']",2019-05-05,Sun,1124907921060446210,0,0.0,0.0
__HUNTER These are pests which need to be #treated asap As #Congress let them breed for 70 yrs Now they increased to around 30 crores and eating our #Nation . Even so #Hypocrite that he is hiding behind #Hindu name #Shame,Iam_Kajal_,"['treated', 'Congress', 'Nation', 'Hypocrite', 'Hindu', 'Shame']",2019-05-05,Sun,1124907691942408192,2,1.0,-0.4
#stunt #Courtesy #aaptards and #Congress } #Tukdey gang,officeofjay,"['stunt', 'Courtesy', 'aaptards', 'Congress', 'Tukdey']",2019-05-05,Sun,1124907648787173376,0,0.0,0.0
#SurgicalStrikes by #Congress #RahulGandhi and lies about surgical strikes again..,jainrahul22,"['SurgicalStrikes', 'Congress', 'RahulGandhi']",2019-05-05,Sun,1124907620244938753,0,0.0,0.0
Shameless Some members of #US #Congress are acting as the mouthpiece for the theocratic dictatorship of #SaudiArabia—literally reading off a script—as the #Saudis spend millions to lock up American support for their genocidal war in #Yemen. #MBS #Trump,doralanillos,"['US', 'Congress', 'SaudiArabia', 'Saudis', 'Yemen', 'MBS', 'Trump']",2019-05-05,Sun,1124907312185999360,1,1.0,0.0
Na #Chowkidar Na #sevadar I am a #nota supporter #Congress #BJP #AAP Are you listening?,neerajbhatia,"['Chowkidar', 'sevadar', 'nota', 'Congress', 'BJP', 'AAP']",2019-05-05,Sun,1124907206342627328,0,0.0,0.0
#Congress is about to loose lots of #votes #UriTheSurgicalStrike #UriOnZeeCinema ..credit,viveksingla,"['Congress', 'votes', 'UriTheSurgicalStrike', 'UriOnZeeCinema']",2019-05-05,Sun,1124907126839750656,0,0.0,-0.07692307692307693
Leaders of #MahaGathbandhan are doing a great job to win an election against MODI rather than #BJP A renowned leaders of #MahaGathbandhan either getting slapped or seeking apology Juxtaposition #BJP and #Congress is totally farcical #AAP #Congress #RahulGandhi #kejriwal,RishuRa54757407,"['MahaGathbandhan', 'BJP', 'MahaGathbandhan', 'BJP', 'Congress', 'AAP', 'Congress', 'RahulGandhi', 'kejriwal']",2019-05-05,Sun,1124906770051227649,0,0.0,0.4000000000000001
BROTHER I WOULD LIKE FOR SOMEONE TO TAKE A &amp SHOVE IT UP THAT FAT~&gt;AS$S SENSE HE LIKES CHICKEN SO MUCH &amp #DISRESPECTED OUR #CONGRESS LIKE HE DID UP THERE LAUGHING &amp ACTING LIKE A !!!,TRUMPISYOURDAD4,"['DISRESPECTED', 'CONGRESS']",2019-05-05,Sun,1124906550928211970,1,0.0,-0.13333333333333333
Mr #ZeroLossTheory slave of a #FakeFamily Can you dare to even express your desire to become party president or a PM candidate The day you express you are finished Don't educate us on the damage done to citizens by #FakeFamily of #Congress #CongressNeverAgain,grabandbite,"['ZeroLossTheory', 'FakeFamily', 'FakeFamily', 'Congress', 'CongressNeverAgain']",2019-05-05,Sun,1124906174992666625,0,0.0,0.0
Arun Jaitley serious charge against Rahul Gandhi says Congress President was a partner in UK firm Backops Limited #ArunJaitley #RahulGandhi #BJP #Congress #LoksabhaElections2019 #TennewsDotIn,TenNewsDotIn,"['ArunJaitley', 'RahulGandhi', 'BJP', 'Congress', 'LoksabhaElections2019', 'TennewsDotIn']",2019-05-05,Sun,1124905968645500931,0,0.0,-0.2015873015873016
So when you see Congress is facing defeat you promote NOTA Shame on such journalists who are sold out to run one party agenda. I will request all people from #Punjab not to opt for #NOTA anywhere being promoted by all pro #Congress media to minimise true votes. #NOTA_is_a_waste,SudhirPA3,"['Punjab', 'NOTA', 'Congress', 'NOTA_is_a_waste']",2019-05-05,Sun,1124905922780811266,0,0.0,0.175
Hearty Laughter is a good way to jog internally without having to go outdoors. #DilpreetSingh #party #LaughterDay #lol #rofl #goodlaugh #government #India #country #congress,dpsinghinc,"['DilpreetSingh', 'party', 'LaughterDay', 'lol', 'rofl', 'goodlaugh', 'government', 'India', 'country', 'congress']",2019-05-05,Sun,1124905582408822784,0,0.0,0.575
#Congress supporters attack #Women #MLA #Telangana,UttarandhraNow,"['Congress', 'Women', 'MLA', 'Telangana']",2019-05-05,Sun,1124905223074357249,1,1.0,0.0
Having Authority I command you to repent of your false doctrine and wickedness and unbelief #Congress,ArtBulla,['Congress'],2019-05-05,Sun,1124905117507936256,0,0.0,-0.4000000000000001
Total BS #Congress can't just change the rules why would #AGBarr allow the #DeepState lawyers put him in an #entrapment situation,MarkTho33412679,"['Congress', 'AGBarr', 'DeepState', 'entrapment']",2019-05-05,Sun,1124912691980771328,0,0.0,0.0
Another one for To take to the same place as #Afridi May be plenty more coming soon from the #Congress And the #MahaGathbandhan #AAP personnel and supremo have been given a priority status for admission,NaMoShaDov,"['Afridi', 'Congress', 'MahaGathbandhan', 'AAP']",2019-05-05,Sun,1124911680356356096,0,0.0,0.25
After seeing the interview of Shri ji it’s concluded that BJP is not just winning due to popularity of PM but also because of #Bancruptcy in #Congress leadership See the quality of leaders Not a single leader in has any credibility.,ameetvmehta,"['Bancruptcy', 'Congress']",2019-05-05,Sun,1124911637507510273,0,0.0,0.1369047619047619
He was a much better PM than sickular #Modi _in be a better citizen first may be then you can try being a better PM #Shame and #insane What do you get accusing the dead What if #Congress starts talking about a person you and your #BJP netas are such a disgrace,RukhaiyaK,"['Modi', 'Shame', 'insane', 'Congress', 'BJP']",2019-05-05,Sun,1124911235072393216,0,0.0,0.07857142857142857
Planned &amp executed #KejriwalKiKutai #ArvindKejriwal #BJP #AAP #congress,DigitalAjy,"['KejriwalKiKutai', 'ArvindKejriwal', 'BJP', 'AAP', 'congress']",2019-05-05,Sun,1124911173168533506,0,0.0,0.0
Sweeping away your refuge of lies #Congress,ArtBulla,['Congress'],2019-05-05,Sun,1124909900683857921,0,0.0,0.0
#TDP #BJP matchfixing says #Congress,UttarandhraNow,"['TDP', 'BJP', 'Congress']",2019-05-05,Sun,1124909791581630464,1,0.0,0.0
Says a pidis whose #congress party (1 Used to tax houses under wealth tax (2 Used to tax benefits to employees under Fringe Benefit Tax (3 Used to tax Bank Transactions at Banking Transaction Tax Bhai homework karo ..Baad mein tweet karo.,Toddarmal,['congress'],2019-05-05,Sun,1124909502216712192,0,0.0,0.0
Our judiciary EC and press are too scared of the #Congress to really grill #RahulGandhi or atleast some one would’ve asked him about his fluid ever changing number on NYAY.,MamaOnGoTweets,"['Congress', 'RahulGandhi']",2019-05-05,Sun,1124909207931592705,0,0.0,0.1
Chaos erupted with both the party activists throwing slippers and stones at each other which also injured bystanders. #Congress #TRS,SakshiPost,"['Congress', 'TRS']",2019-05-05,Sun,1124909064356425728,0,0.0,-0.125
The word problem in India started with #Congress &amp #FakeGandhi They ruined India in 70 years,1521Shankar,"['Congress', 'FakeGandhi']",2019-05-05,Sun,1124916679383764992,0,0.0,0.0
I have never seen this confident. It seems is gaining huge across the country There's a higher possibility of a #UPA government on May 23 I think #Congress might be successful in restoring faith in people's hearts and minds 4 seats in Delhi for sure,thehungrytide,"['UPA', 'Congress']",2019-05-05,Sun,1124916500840628225,0,0.0,0.4800000000000001
#Hamas is the group that mostly cheer on these airstrikes this way #Israel can look terroristic and those 3 clowns &amp can turn #Congress into the &amp where are you #FakeJews,aw1556,"['Hamas', 'Israel', 'Congress', 'FakeJews']",2019-05-05,Sun,1124915691424034816,0,0.0,0.5
#Congress hid the misdeeds of your #community for 70 yrs but now you people are exposed So don't expect you will be entertained anymore,Iam_Kajal_,"['Congress', 'community']",2019-05-05,Sun,1124915305426219009,2,1.0,0.0
#Mahagadbhandhan theory that there votebank will Interparty transfer is false as these 2 Sects will not interchangeably vote due to social reasons for LS Candidate &amp this will directly benefit #Congress &amp #BJP &amp Muslim &amp Dalit voter will shift to Cong &amp BJP. #LokSabhaEelctions,anoopsi63399581,"['Mahagadbhandhan', 'Congress', 'BJP', 'LokSabhaEelctions']",2019-05-05,Sun,1124915270756126721,0,0.0,-0.09791666666666672
#WATCH in 1-Minute In #Rajasthan can #Congress sustain gains or will #Modi’s magic prevail again? #LoksabhaElections2019,AkritaReyar,"['WATCH', 'Rajasthan', 'Congress', 'Modi', 'LoksabhaElections2019']",2019-05-05,Sun,1124913744855715843,1,1.0,0.5
Current scenario in Indian Politics Lip service 33% Women Promising to pass the reservations bill if they are elected When will they ever How long do we wait? #rasjathan #rajasthantourism #desert #bjp #congress #bsp #loksbahaelections2019 #votekar #india #reservation #bill,YPPIndia,"['rasjathan', 'rajasthantourism', 'desert', 'bjp', 'congress', 'bsp', 'loksbahaelections2019', 'votekar', 'india', 'reservation', 'bill']",2019-05-05,Sun,1124913557538107392,0,0.0,0.05000000000000001
_Rivaldo Do you have any legal fact on it ??? #ITrevolutionrajeevgandhi #congress,abhinavbillaiya,"['ITrevolutionrajeevgandhi', 'congress']",2019-05-05,Sun,1124920617734627328,0,0.0,0.2
I am a Hindu and i will never vote for #BJP I believe only #Congress can take our nation to progress #BJP_भगाओ_देश_बचा #BJP_हटाओ_भ्रष्टाचार_मिटा #bjp420party,AmardeepP111,"['BJP', 'Congress', 'BJP_भग', 'BJP_हट', 'bjp420party']",2019-05-05,Sun,1124920248015171585,1,0.0,0.0
"Calling a sitting PM ""chor at every rally presser interview without any proof is decency But calling a real chor of Bofors scam Rajiv gandhi 'Bhrashtachari No.1 is not fine #Congress logic",ikseshwarappa,['Congress'],2019-05-05,Sun,1124920082147074049,0,0.0,-0.004166666666666666
Even though most of the 's speeches are not good this is a valid point If we are not able to raise questions to PM on a public platform how is it democracy or how would people know his opinion #pressconference #BJP #Congress #publicvoice #freemedia #reachingout,HBopardikar,"['pressconference', 'BJP', 'Congress', 'publicvoice', 'freemedia', 'reachingout']",2019-05-05,Sun,1124919837891764224,0,0.0,-0.024999999999999998
I know many are angry with #Congress for humiliating a dead man who cannot answer his lies back #VeerSawarkar But I am not angry with #Congress They are not worthy of it I pity them. #AayegaModiHi,PA12210,"['Congress', 'VeerSawarkar', 'Congress', 'AayegaModiHi']",2019-05-05,Sun,1124919013270704128,0,0.0,-0.030952380952380957
Those criminal critics within #Congress are reading different pages from same play book.,godwitalilg,['Congress'],2019-05-05,Sun,1124918929091121153,0,0.0,-0.13333333333333333
PM Narendra Modi Says Rajiv Gandhi Died As Bhrashtachari No 1 Congress Hits Back Saying Mr Modi Has Crossed All Limits #NarendraModi #RajivGandhi #Bhrashtachari #Corruption #Congress _IN,latestly,"['NarendraModi', 'RajivGandhi', 'Bhrashtachari', 'Corruption', 'Congress']",2019-05-05,Sun,1124918769128624128,1,0.0,0.0
CM city karnal is going to be a fight between BJP vs Congress in upcoming Loksabha election #bjp #Phase5 #congress #LokSabhaElections2019,Hawabaazi1,"['bjp', 'Phase5', 'congress', 'LokSabhaElections2019']",2019-05-05,Sun,1124916767082475520,0,0.0,0.0
